Location,From Day,To Day,Shop Day,Category,sipp code,Season ,Tether Off Shop Day,
Rhodes,8,13,7,Family (Fiat Tipo Automatic),cdar,High,102%,
Rhodes,14,14,14,Family (Fiat Tipo Automatic),cdar,High,100%,
Rhodes,15,21,14,Family (Fiat Tipo Automatic),cdar,High,115%,
Rhodes,22,29,14,Family (Fiat Tipo Automatic),cdar,High,115%,
Rhodes,30, max ,14,Family (Fiat Tipo Automatic),cdar,High,243%,
Rhodes,1,2,4,Family (Citroen C-elysee),idmr,High,167%,
Rhodes,3,3,4,Family (Citroen C-elysee),idmr,High,140%,
Rhodes,4,6,4,Family (Citroen C-elysee),idmr,High,100%,
Rhodes,7,7,7,Family (Citroen C-elysee),idmr,High,100%,
Rhodes,8,13,7,Family (Citroen C-elysee),idmr,High,102%,
Rhodes,14,14,14,Family (Citroen C-elysee),idmr,High,100%,
Rhodes,15,21,14,Family (Citroen C-elysee),idmr,High,115%,
Rhodes,22,29,14,Family (Citroen C-elysee),idmr,High,115%,
Rhodes,30, max ,14,Family (Citroen C-elysee),idmr,High,243%,
Rhodes,1,2,4,SUV (Suzuki Vitara),ifmr,High,138%,
Rhodes,3,3,4,SUV (Suzuki Vitara),ifmr,High,115%,
Rhodes,4,6,4,SUV (Suzuki Vitara),ifmr,High,100%,
Rhodes,7,7,7,SUV (Suzuki Vitara),ifmr,High,100%,
Rhodes,8,13,7,SUV (Suzuki Vitara),ifmr,High,100%,
Rhodes,14,14,14,SUV (Suzuki Vitara),ifmr,High,100%,
Rhodes,15,21,14,SUV (Suzuki Vitara),ifmr,High,115%,
Rhodes,22,29,14,SUV (Suzuki Vitara),ifmr,High,115%,
Rhodes,30, max ,14,SUV (Suzuki Vitara),ifmr,High,159%,
Rhodes,1,2,4,SUV (Suzuki Vitara Automatic),ifar,High,188%,
Rhodes,3,3,4,SUV (Suzuki Vitara Automatic),ifar,High,157%,
Rhodes,4,6,4,SUV (Suzuki Vitara Automatic),ifar,High,100%,
Rhodes,7,7,7,SUV (Suzuki Vitara Automatic),ifar,High,100%,
Rhodes,8,13,7,SUV (Suzuki Vitara Automatic),ifar,High,138%,
Rhodes,14,14,14,SUV (Suzuki Vitara Automatic),ifar,High,100%,
Rhodes,15,21,14,SUV (Suzuki Vitara Automatic),ifar,High,115%,
Rhodes,22,29,14,SUV (Suzuki Vitara Automatic),ifar,High,115%,
Rhodes,30, max ,14,SUV (Suzuki Vitara Automatic),ifar,High,316%,
Rhodes,1,2,4,Luxury (BMW 116),ddmr,High,167%,
Rhodes,3,3,4,Luxury (BMW 116),ddmr,High,140%,
Rhodes,4,6,4,Luxury (BMW 116),ddmr,High,100%,
Rhodes,7,7,7,Luxury (BMW 116),ddmr,High,100%,
Rhodes,8,13,7,Luxury (BMW 116),ddmr,High,102%,
Rhodes,14,14,14,Luxury (BMW 116),ddmr,High,100%,
Rhodes,15,21,14,Luxury (BMW 116),ddmr,High,115%,
Rhodes,22,29,14,Luxury (BMW 116),ddmr,High,115%,
Rhodes,30, max ,14,Luxury (BMW 116),ddmr,High,243%,
Rhodes,1,2,4,Luxury (BMW 216),jdmr,High,167%,
Rhodes,3,3,4,Luxury (BMW 216),jdmr,High,140%,
Rhodes,4,6,4,Luxury (BMW 216),jdmr,High,100%,
Rhodes,7,7,7,Luxury (BMW 216),jdmr,High,100%,
Rhodes,8,13,7,Luxury (BMW 216),jdmr,High,102%,
Rhodes,14,14,14,Luxury (BMW 216),jdmr,High,100%,
Rhodes,15,21,14,Luxury (BMW 216),jdmr,High,115%,
Rhodes,22,29,14,Luxury (BMW 216),jdmr,High,115%,
Rhodes,30, max ,14,Luxury (BMW 216),jdmr,High,243%,
Rhodes,1,2,4,Luxury (BMW 216 Automatic),jdar,High,167%,
Rhodes,3,3,4,Luxury (BMW 216 Automatic),jdar,High,140%,
Rhodes,4,6,4,Luxury (BMW 216 Automatic),jdar,High,100%,
Rhodes,7,7,7,Luxury (BMW 216 Automatic),jdar,High,100%,
Rhodes,8,13,7,Luxury (BMW 216 Automatic),jdar,High,102%,
Rhodes,14,14,14,Luxury (BMW 216 Automatic),jdar,High,100%,
Rhodes,15,21,14,Luxury (BMW 216 Automatic),jdar,High,115%,
Rhodes,22,29,14,Luxury (BMW 216 Automatic),jdar,High,115%,
Rhodes,30, max ,14,Luxury (BMW 216 Automatic),jdar,High,243%,
Rhodes,1,2,4,Luxury (BMW X1 Automatic),sfar,High,167%,
Rhodes,3,3,4,Luxury (BMW X1 Automatic),sfar,High,140%,
Rhodes,4,6,4,Luxury (BMW X1 Automatic),sfar,High,100%,
Rhodes,7,7,7,Luxury (BMW X1 Automatic),sfar,High,100%,
Rhodes,8,13,7,Luxury (BMW X1 Automatic),sfar,High,102%,
Rhodes,14,14,14,Luxury (BMW X1 Automatic),sfar,High,100%,
Rhodes,15,21,14,Luxury (BMW X1 Automatic),sfar,High,115%,
Rhodes,22,29,14,Luxury (BMW X1 Automatic),sfar,High,115%,
Rhodes,30, max ,14,Luxury (BMW X1 Automatic),sfar,High,243%,
Rhodes,1,2,4,Mini Van (Fiat Doblo),fvmr,High,131%,
Rhodes,3,3,4,Mini Van (Fiat Doblo),fvmr,High,109%,
Rhodes,4,6,4,Mini Van (Fiat Doblo),fvmr,High,100%,
Rhodes,7,7,7,Mini Van (Fiat Doblo),fvmr,High,100%,
Rhodes,8,13,7,Mini Van (Fiat Doblo),fvmr,High,103%,
Rhodes,14,14,14,Mini Van (Fiat Doblo),fvmr,High,100%,
Rhodes,15,21,14,Mini Van (Fiat Doblo),fvmr,High,115%,
Rhodes,22,29,14,Mini Van (Fiat Doblo),fvmr,High,115%,
Rhodes,30, max ,14,Mini Van (Fiat Doblo),fvmr,High,141%,
Rhodes,1,2,4,Mini Van (Opel Vivaro),lvmr,High,131%,
Rhodes,3,3,4,Mini Van (Opel Vivaro),lvmr,High,109%,
Rhodes,4,6,4,Mini Van (Opel Vivaro),lvmr,High,100%,
Rhodes,7,7,7,Mini Van (Opel Vivaro),lvmr,High,100%,
Rhodes,8,13,7,Mini Van (Opel Vivaro),lvmr,High,107%,
Rhodes,14,14,14,Mini Van (Opel Vivaro),lvmr,High,100%,
Rhodes,15,21,14,Mini Van (Opel Vivaro),lvmr,High,115%,
Rhodes,22,29,14,Mini Van (Opel Vivaro),lvmr,High,115%,
Rhodes,30, max ,14,Mini Van (Opel Vivaro),lvmr,High,131%,
Rhodes,1,2,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,High,129%,
Rhodes,3,3,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,High,107%,
Rhodes,4,6,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,High,100%,
Rhodes,7,7,7,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,High,100%,
Rhodes,8,13,7,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,High,93%,
Rhodes,14,14,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,High,100%,
Rhodes,15,21,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,High,115%,
Rhodes,22,29,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,High,115%,
Rhodes,30, max ,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,High,300%,
Rhodes,1,2,4,Mini Van (Mercedes Vito),pvmr,High,131%,
Rhodes,3,3,4,Mini Van (Mercedes Vito),pvmr,High,109%,
Rhodes,4,6,4,Mini Van (Mercedes Vito),pvmr,High,100%,
Rhodes,7,7,7,Mini Van (Mercedes Vito),pvmr,High,100%,
Rhodes,8,13,7,Mini Van (Mercedes Vito),pvmr,High,107%,
Rhodes,14,14,14,Mini Van (Mercedes Vito),pvmr,High,100%,
Rhodes,15,21,14,Mini Van (Mercedes Vito),pvmr,High,115%,
Rhodes,22,29,14,Mini Van (Mercedes Vito),pvmr,High,115%,
Rhodes,30, max ,14,Mini Van (Mercedes Vito),pvmr,High,131%,
Rhodes,1,2,4,Mini (Suzuki Celerio),mdmr,Shoulder,167%,
Rhodes,3,3,4,Mini (Suzuki Celerio),mdmr,Shoulder,139%,
Rhodes,4,6,4,Mini (Suzuki Celerio),mdmr,Shoulder,100%,
Rhodes,7,7,7,Mini (Suzuki Celerio),mdmr,Shoulder,100%,
Rhodes,8,13,7,Mini (Suzuki Celerio),mdmr,Shoulder,102%,
Rhodes,14,14,14,Mini (Suzuki Celerio),mdmr,Shoulder,100%,
Rhodes,15,21,14,Mini (Suzuki Celerio),mdmr,Shoulder,115%,
Rhodes,22,29,14,Mini (Suzuki Celerio),mdmr,Shoulder,115%,
Rhodes,30, max ,14,Mini (Suzuki Celerio),mdmr,Shoulder,243%,
Rhodes,1,2,4,Economy (Fiat Panda),ecmr,Shoulder,167%,
Rhodes,3,3,4,Economy (Fiat Panda),ecmr,Shoulder,139%,
Rhodes,4,6,4,Economy (Fiat Panda),ecmr,Shoulder,100%,
Rhodes,7,7,7,Economy (Fiat Panda),ecmr,Shoulder,100%,
Rhodes,8,13,7,Economy (Fiat Panda),ecmr,Shoulder,102%,
Rhodes,14,14,14,Economy (Fiat Panda),ecmr,Shoulder,100%,
Rhodes,15,21,14,Economy (Fiat Panda),ecmr,Shoulder,115%,
Rhodes,22,29,14,Economy (Fiat Panda),ecmr,Shoulder,115%,
Rhodes,30, max ,14,Economy (Fiat Panda),ecmr,Shoulder,243%,
Rhodes,1,2,4,Economy (Suzuki Swift),edmr,Shoulder,167%,
Rhodes,3,3,4,Economy (Suzuki Swift),edmr,Shoulder,139%,
Rhodes,4,6,4,Economy (Suzuki Swift),edmr,Shoulder,100%,
Rhodes,7,7,7,Economy (Suzuki Swift),edmr,Shoulder,100%,
Rhodes,8,13,7,Economy (Suzuki Swift),edmr,Shoulder,102%,
Rhodes,14,14,14,Economy (Suzuki Swift),edmr,Shoulder,100%,
Rhodes,15,21,14,Economy (Suzuki Swift),edmr,Shoulder,115%,
Rhodes,22,29,14,Economy (Suzuki Swift),edmr,Shoulder,115%,
Rhodes,30, max ,14,Economy (Suzuki Swift),edmr,Shoulder,243%,
Rhodes,1,2,4,Economy (Suzuki Swift Automatic),edar,Shoulder,167%,
Rhodes,3,3,4,Economy (Suzuki Swift Automatic),edar,Shoulder,139%,
Rhodes,4,6,4,Economy (Suzuki Swift Automatic),edar,Shoulder,100%,
Rhodes,7,7,7,Economy (Suzuki Swift Automatic),edar,Shoulder,100%,
Rhodes,8,13,7,Economy (Suzuki Swift Automatic),edar,Shoulder,102%,
Rhodes,14,14,14,Economy (Suzuki Swift Automatic),edar,Shoulder,100%,
Rhodes,15,21,14,Economy (Suzuki Swift Automatic),edar,Shoulder,115%,
Rhodes,22,29,14,Economy (Suzuki Swift Automatic),edar,Shoulder,115%,
Rhodes,30, max ,14,Economy (Suzuki Swift Automatic),edar,Shoulder,243%,
Rhodes,1,2,4,Compact (Suzuki Baleno),ccmr,Shoulder,167%,
Rhodes,3,3,4,Compact (Suzuki Baleno),ccmr,Shoulder,139%,
Rhodes,4,6,4,Compact (Suzuki Baleno),ccmr,Shoulder,100%,
Rhodes,7,7,7,Compact (Suzuki Baleno),ccmr,Shoulder,100%,
Rhodes,8,13,7,Compact (Suzuki Baleno),ccmr,Shoulder,102%,
Rhodes,14,14,14,Compact (Suzuki Baleno),ccmr,Shoulder,100%,
Rhodes,15,21,14,Compact (Suzuki Baleno),ccmr,Shoulder,115%,
Rhodes,22,29,14,Compact (Suzuki Baleno),ccmr,Shoulder,115%,
Rhodes,30, max ,14,Compact (Suzuki Baleno),ccmr,Shoulder,243%,
Rhodes,1,2,4,Family (Fiat Tipo),cdmr,Shoulder,168%,
Rhodes,3,3,4,Family (Fiat Tipo),cdmr,Shoulder,140%,
Rhodes,4,6,4,Family (Fiat Tipo),cdmr,Shoulder,100%,
Rhodes,7,7,7,Family (Fiat Tipo),cdmr,Shoulder,100%,
Rhodes,8,13,7,Family (Fiat Tipo),cdmr,Shoulder,102%,
Rhodes,14,14,14,Family (Fiat Tipo),cdmr,Shoulder,100%,
Rhodes,15,21,14,Family (Fiat Tipo),cdmr,Shoulder,115%,
Rhodes,22,29,14,Family (Fiat Tipo),cdmr,Shoulder,115%,
Rhodes,30, max ,14,Family (Fiat Tipo),cdmr,Shoulder,243%,
Rhodes,1,2,4,Family (Fiat Tipo Automatic),cdar,Shoulder,168%,
Rhodes,3,3,4,Family (Fiat Tipo Automatic),cdar,Shoulder,140%,
Rhodes,4,6,4,Family (Fiat Tipo Automatic),cdar,Shoulder,100%,
Rhodes,7,7,7,Family (Fiat Tipo Automatic),cdar,Shoulder,100%,
Rhodes,8,13,7,Family (Fiat Tipo Automatic),cdar,Shoulder,102%,
Rhodes,14,14,14,Family (Fiat Tipo Automatic),cdar,Shoulder,100%,
Rhodes,15,21,14,Family (Fiat Tipo Automatic),cdar,Shoulder,115%,
Rhodes,22,29,14,Family (Fiat Tipo Automatic),cdar,Shoulder,115%,
Rhodes,30, max ,14,Family (Fiat Tipo Automatic),cdar,Shoulder,243%,
Rhodes,1,2,4,Family (Citroen C-elysee),idmr,Shoulder,167%,
Rhodes,3,3,4,Family (Citroen C-elysee),idmr,Shoulder,140%,
Rhodes,4,6,4,Family (Citroen C-elysee),idmr,Shoulder,100%,
Rhodes,7,7,7,Family (Citroen C-elysee),idmr,Shoulder,100%,
Rhodes,8,13,7,Family (Citroen C-elysee),idmr,Shoulder,102%,
Rhodes,14,14,14,Family (Citroen C-elysee),idmr,Shoulder,100%,
Rhodes,15,21,14,Family (Citroen C-elysee),idmr,Shoulder,115%,
Rhodes,22,29,14,Family (Citroen C-elysee),idmr,Shoulder,115%,
Rhodes,30, max ,14,Family (Citroen C-elysee),idmr,Shoulder,243%,
Rhodes,1,2,4,SUV (Suzuki Vitara),ifmr,Shoulder,138%,
Rhodes,3,3,4,SUV (Suzuki Vitara),ifmr,Shoulder,115%,
Rhodes,4,6,4,SUV (Suzuki Vitara),ifmr,Shoulder,100%,
Rhodes,7,7,7,SUV (Suzuki Vitara),ifmr,Shoulder,100%,
Rhodes,8,13,7,SUV (Suzuki Vitara),ifmr,Shoulder,100%,
Rhodes,14,14,14,SUV (Suzuki Vitara),ifmr,Shoulder,100%,
Rhodes,15,21,14,SUV (Suzuki Vitara),ifmr,Shoulder,115%,
Rhodes,22,29,14,SUV (Suzuki Vitara),ifmr,Shoulder,115%,
Rhodes,30, max ,14,SUV (Suzuki Vitara),ifmr,Shoulder,159%,
Rhodes,1,2,4,SUV (Suzuki Vitara Automatic),ifar,Shoulder,188%,
Rhodes,3,3,4,SUV (Suzuki Vitara Automatic),ifar,Shoulder,157%,
Rhodes,4,6,4,SUV (Suzuki Vitara Automatic),ifar,Shoulder,100%,
Rhodes,7,7,7,SUV (Suzuki Vitara Automatic),ifar,Shoulder,100%,
Rhodes,8,13,7,SUV (Suzuki Vitara Automatic),ifar,Shoulder,138%,
Rhodes,14,14,14,SUV (Suzuki Vitara Automatic),ifar,Shoulder,100%,
Rhodes,15,21,14,SUV (Suzuki Vitara Automatic),ifar,Shoulder,115%,
Rhodes,22,29,14,SUV (Suzuki Vitara Automatic),ifar,Shoulder,115%,
Rhodes,30, max ,14,SUV (Suzuki Vitara Automatic),ifar,Shoulder,316%,
Rhodes,1,2,4,Luxury (BMW 116),ddmr,Shoulder,167%,
Rhodes,3,3,4,Luxury (BMW 116),ddmr,Shoulder,140%,
Rhodes,4,6,4,Luxury (BMW 116),ddmr,Shoulder,100%,
Rhodes,7,7,7,Luxury (BMW 116),ddmr,Shoulder,100%,
Rhodes,8,13,7,Luxury (BMW 116),ddmr,Shoulder,102%,
Rhodes,14,14,14,Luxury (BMW 116),ddmr,Shoulder,100%,
Rhodes,15,21,14,Luxury (BMW 116),ddmr,Shoulder,115%,
Rhodes,22,29,14,Luxury (BMW 116),ddmr,Shoulder,115%,
Rhodes,30, max ,14,Luxury (BMW 116),ddmr,Shoulder,243%,
Rhodes,1,2,4,Luxury (BMW 216),jdmr,Shoulder,167%,
Rhodes,3,3,4,Luxury (BMW 216),jdmr,Shoulder,140%,
Rhodes,4,6,4,Luxury (BMW 216),jdmr,Shoulder,100%,
Rhodes,7,7,7,Luxury (BMW 216),jdmr,Shoulder,100%,
Rhodes,8,13,7,Luxury (BMW 216),jdmr,Shoulder,102%,
Rhodes,14,14,14,Luxury (BMW 216),jdmr,Shoulder,100%,
Rhodes,15,21,14,Luxury (BMW 216),jdmr,Shoulder,115%,
Rhodes,22,29,14,Luxury (BMW 216),jdmr,Shoulder,115%,
Rhodes,30, max ,14,Luxury (BMW 216),jdmr,Shoulder,243%,
Rhodes,1,2,4,Luxury (BMW 216 Automatic),jdar,Shoulder,167%,
Rhodes,3,3,4,Luxury (BMW 216 Automatic),jdar,Shoulder,140%,
Rhodes,4,6,4,Luxury (BMW 216 Automatic),jdar,Shoulder,100%,
Rhodes,7,7,7,Luxury (BMW 216 Automatic),jdar,Shoulder,100%,
Rhodes,8,13,7,Luxury (BMW 216 Automatic),jdar,Shoulder,102%,
Rhodes,14,14,14,Luxury (BMW 216 Automatic),jdar,Shoulder,100%,
Rhodes,15,21,14,Luxury (BMW 216 Automatic),jdar,Shoulder,115%,
Rhodes,22,29,14,Luxury (BMW 216 Automatic),jdar,Shoulder,115%,
Rhodes,30, max ,14,Luxury (BMW 216 Automatic),jdar,Shoulder,243%,
Rhodes,1,2,4,Luxury (BMW X1 Automatic),sfar,Shoulder,167%,
Rhodes,3,3,4,Luxury (BMW X1 Automatic),sfar,Shoulder,140%,
Rhodes,4,6,4,Luxury (BMW X1 Automatic),sfar,Shoulder,100%,
Rhodes,7,7,7,Luxury (BMW X1 Automatic),sfar,Shoulder,100%,
Rhodes,8,13,7,Luxury (BMW X1 Automatic),sfar,Shoulder,102%,
Rhodes,14,14,14,Luxury (BMW X1 Automatic),sfar,Shoulder,100%,
Rhodes,15,21,14,Luxury (BMW X1 Automatic),sfar,Shoulder,115%,
Rhodes,22,29,14,Luxury (BMW X1 Automatic),sfar,Shoulder,115%,
Rhodes,30, max ,14,Luxury (BMW X1 Automatic),sfar,Shoulder,243%,
Rhodes,1,2,4,Mini Van (Fiat Doblo),fvmr,Shoulder,131%,
Rhodes,3,3,4,Mini Van (Fiat Doblo),fvmr,Shoulder,109%,
Rhodes,4,6,4,Mini Van (Fiat Doblo),fvmr,Shoulder,100%,
Rhodes,7,7,7,Mini Van (Fiat Doblo),fvmr,Shoulder,100%,
Rhodes,8,13,7,Mini Van (Fiat Doblo),fvmr,Shoulder,103%,
Rhodes,14,14,14,Mini Van (Fiat Doblo),fvmr,Shoulder,100%,
Rhodes,15,21,14,Mini Van (Fiat Doblo),fvmr,Shoulder,115%,
Rhodes,22,29,14,Mini Van (Fiat Doblo),fvmr,Shoulder,115%,
Rhodes,30, max ,14,Mini Van (Fiat Doblo),fvmr,Shoulder,141%,
Rhodes,1,2,4,Mini Van (Opel Vivaro),lvmr,Shoulder,131%,
Rhodes,3,3,4,Mini Van (Opel Vivaro),lvmr,Shoulder,109%,
Rhodes,4,6,4,Mini Van (Opel Vivaro),lvmr,Shoulder,100%,
Rhodes,7,7,7,Mini Van (Opel Vivaro),lvmr,Shoulder,100%,
Rhodes,8,13,7,Mini Van (Opel Vivaro),lvmr,Shoulder,107%,
Rhodes,14,14,14,Mini Van (Opel Vivaro),lvmr,Shoulder,100%,
Rhodes,15,21,14,Mini Van (Opel Vivaro),lvmr,Shoulder,115%,
Rhodes,22,29,14,Mini Van (Opel Vivaro),lvmr,Shoulder,115%,
Rhodes,30, max ,14,Mini Van (Opel Vivaro),lvmr,Shoulder,131%,
Rhodes,1,2,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,129%,
Rhodes,3,3,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,107%,
Rhodes,4,6,4,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,100%,
Rhodes,7,7,7,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,100%,
Rhodes,8,13,7,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,93%,
Rhodes,14,14,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,100%,
Rhodes,15,21,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,115%,
Rhodes,22,29,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,115%,
Rhodes,30, max ,14,Mini Van (Citroen Jumpy Space Tourer Automatic),lvar,Shoulder,300%,
Rhodes,1,2,4,Mini Van (Mercedes Vito),pvmr,Shoulder,131%,
Rhodes,3,3,4,Mini Van (Mercedes Vito),pvmr,Shoulder,109%,
Rhodes,4,6,4,Mini Van (Mercedes Vito),pvmr,Shoulder,100%,
Rhodes,7,7,7,Mini Van (Mercedes Vito),pvmr,Shoulder,100%,
Rhodes,8,13,7,Mini Van (Mercedes Vito),pvmr,Shoulder,107%,
Rhodes,14,14,14,Mini Van (Mercedes Vito),pvmr,Shoulder,100%,
Rhodes,15,21,14,Mini Van (Mercedes Vito),pvmr,Shoulder,115%,
Rhodes,22,29,14,Mini Van (Mercedes Vito),pvmr,Shoulder,115%,
Rhodes,30, max ,14,Mini Van (Mercedes Vito),pvmr,Shoulder,131%,
